"","X","Day","State","ChinaVirusInterest","KungFluInterest","Region"
"1582",1582,"2020-03-29","KY",9,0,"South"
"1583",1583,"2020-03-30","KY",17,0,"South"
"1584",1584,"2020-03-31","KY",41,0,"South"
"1585",1585,"2020-04-01","KY",17,0,"South"
"1586",1586,"2020-04-02","KY",17,0,"South"
"1587",1587,"2020-04-03","KY",17,0,"South"
"1588",1588,"2020-04-04","KY",29,0,"South"
"1589",1589,"2020-04-05","KY",24,0,"South"
"1590",1590,"2020-04-06","KY",24,0,"South"
"1591",1591,"2020-04-07","KY",25,0,"South"
"1592",1592,"2020-04-08","KY",8,8,"South"
"1593",1593,"2020-04-09","KY",8,0,"South"
"1594",1594,"2020-04-10","KY",8,0,"South"
"1595",1595,"2020-04-11","KY",28,9,"South"
"1596",1596,"2020-04-12","KY",0,0,"South"
"1597",1597,"2020-04-13","KY",8,0,"South"
"1598",1598,"2020-04-14","KY",8,0,"South"
"1599",1599,"2020-04-15","KY",7,0,"South"
"1600",1600,"2020-04-16","KY",7,0,"South"
"1601",1601,"2020-04-17","KY",15,0,"South"
"1602",1602,"2020-04-18","KY",17,0,"South"
"1603",1603,"2020-01-21","LA",74,0,"South"
"1604",1604,"2020-01-22","LA",29,0,"South"
"1605",1605,"2020-01-23","LA",85,0,"South"
"1606",1606,"2020-01-24","LA",29,0,"South"
"1607",1607,"2020-01-25","LA",52,0,"South"
"1608",1608,"2020-01-26","LA",62,0,"South"
"1609",1609,"2020-01-27","LA",96,0,"South"
"1610",1610,"2020-01-28","LA",100,0,"South"
"1611",1611,"2020-01-29","LA",57,0,"South"
"1612",1612,"2020-01-30","LA",29,0,"South"
"1613",1613,"2020-01-31","LA",15,0,"South"
"1614",1614,"2020-02-01","LA",35,0,"South"
"1615",1615,"2020-02-02","LA",34,0,"South"
"1616",1616,"2020-02-03","LA",13,0,"South"
"1617",1617,"2020-02-04","LA",0,0,"South"
"1618",1618,"2020-02-05","LA",41,0,"South"
"1619",1619,"2020-02-06","LA",57,0,"South"
"1620",1620,"2020-02-07","LA",0,0,"South"
"1621",1621,"2020-02-08","LA",0,0,"South"
"1622",1622,"2020-02-09","LA",0,0,"South"
"1623",1623,"2020-02-10","LA",14,0,"South"
"1624",1624,"2020-02-11","LA",0,0,"South"
"1625",1625,"2020-02-12","LA",28,0,"South"
"1626",1626,"2020-02-13","LA",42,0,"South"
"1627",1627,"2020-02-14","LA",29,0,"South"
"1628",1628,"2020-02-15","LA",35,0,"South"
"1629",1629,"2020-02-16","LA",0,0,"South"
"1630",1630,"2020-02-17","LA",28,0,"South"
"1631",1631,"2020-02-18","LA",0,0,"South"
"1632",1632,"2020-02-19","LA",14,0,"South"
"1633",1633,"2020-02-20","LA",0,0,"South"
"1634",1634,"2020-02-21","LA",0,0,"South"
"1635",1635,"2020-02-22","LA",0,0,"South"
"1636",1636,"2020-02-23","LA",0,0,"South"
"1637",1637,"2020-02-24","LA",0,0,"South"
"1638",1638,"2020-02-25","LA",16,0,"South"
"1639",1639,"2020-02-26","LA",43,0,"South"
"1640",1640,"2020-02-27","LA",14,0,"South"
"1641",1641,"2020-02-28","LA",15,0,"South"
"1642",1642,"2020-02-29","LA",33,0,"South"
"1643",1643,"2020-03-01","LA",34,0,"South"
"1644",1644,"2020-03-02","LA",41,0,"South"
"1645",1645,"2020-03-03","LA",13,0,"South"
"1646",1646,"2020-03-04","LA",39,0,"South"
"1647",1647,"2020-03-05","LA",14,0,"South"
"1648",1648,"2020-03-06","LA",28,0,"South"
"1649",1649,"2020-03-07","LA",0,0,"South"
"1650",1650,"2020-03-08","LA",17,0,"South"
"1651",1651,"2020-03-09","LA",13,0,"South"
"1652",1652,"2020-03-10","LA",13,0,"South"
"1653",1653,"2020-03-11","LA",0,0,"South"
"1654",1654,"2020-03-12","LA",40,0,"South"
"1655",1655,"2020-03-13","LA",86,0,"South"
"1656",1656,"2020-03-14","LA",34,0,"South"
"1657",1657,"2020-03-15","LA",32,0,"South"
"1658",1658,"2020-03-16","LA",83,0,"South"
"1659",1659,"2020-03-17","LA",68,14,"South"
"1660",1660,"2020-03-18","LA",83,14,"South"
"1661",1661,"2020-03-19","LA",69,0,"South"
"1662",1662,"2020-03-20","LA",27,0,"South"
"1663",1663,"2020-03-21","LA",94,0,"South"
"1664",1664,"2020-03-22","LA",30,0,"South"
"1665",1665,"2020-03-23","LA",39,0,"South"
"1666",1666,"2020-03-24","LA",42,0,"South"
"1667",1667,"2020-03-25","LA",56,0,"South"
"1668",1668,"2020-03-26","LA",28,0,"South"
"1669",1669,"2020-03-27","LA",81,0,"South"
"1670",1670,"2020-03-28","LA",16,0,"South"
"1671",1671,"2020-03-29","LA",47,0,"South"
"1672",1672,"2020-03-30","LA",82,0,"South"
"1673",1673,"2020-03-31","LA",53,0,"South"
"1674",1674,"2020-04-01","LA",55,0,"South"
"1675",1675,"2020-04-02","LA",14,0,"South"
"1676",1676,"2020-04-03","LA",28,0,"South"
"1677",1677,"2020-04-04","LA",31,0,"South"
"1678",1678,"2020-04-05","LA",30,0,"South"
"1679",1679,"2020-04-06","LA",27,0,"South"
"1680",1680,"2020-04-07","LA",40,0,"South"
"1681",1681,"2020-04-08","LA",27,0,"South"
"1682",1682,"2020-04-09","LA",0,0,"South"
"1683",1683,"2020-04-10","LA",0,0,"South"
"1684",1684,"2020-04-11","LA",16,0,"South"
"1685",1685,"2020-04-12","LA",45,0,"South"
"1686",1686,"2020-04-13","LA",0,0,"South"
"1687",1687,"2020-04-14","LA",0,0,"South"
"1688",1688,"2020-04-15","LA",13,0,"South"
"1689",1689,"2020-04-16","LA",13,0,"South"
"1690",1690,"2020-04-17","LA",0,0,"South"
"1691",1691,"2020-04-18","LA",15,0,"South"
"1692",1692,"2020-01-21","MA",63,0,"Northeast"
"1693",1693,"2020-01-22","MA",0,0,"Northeast"
"1694",1694,"2020-01-23","MA",32,0,"Northeast"
"1695",1695,"2020-01-24","MA",66,0,"Northeast"
"1696",1696,"2020-01-25","MA",48,0,"Northeast"
"1697",1697,"2020-01-26","MA",66,0,"Northeast"
"1698",1698,"2020-01-27","MA",49,0,"Northeast"
"1699",1699,"2020-01-28","MA",80,0,"Northeast"
"1700",1700,"2020-01-29","MA",42,0,"Northeast"
"1701",1701,"2020-01-30","MA",32,0,"Northeast"
"1702",1702,"2020-01-31","MA",42,0,"Northeast"
"1703",1703,"2020-02-01","MA",36,0,"Northeast"
"1704",1704,"2020-02-02","MA",23,0,"Northeast"
"1705",1705,"2020-02-03","MA",18,0,"Northeast"
"1706",1706,"2020-02-04","MA",62,20,"Northeast"
"1707",1707,"2020-02-05","MA",0,0,"Northeast"
"1708",1708,"2020-02-06","MA",0,0,"Northeast"
"1709",1709,"2020-02-07","MA",21,0,"Northeast"
"1710",1710,"2020-02-08","MA",25,0,"Northeast"
"1711",1711,"2020-02-09","MA",24,0,"Northeast"
"1712",1712,"2020-02-10","MA",20,0,"Northeast"
"1713",1713,"2020-02-11","MA",21,0,"Northeast"
"1714",1714,"2020-02-12","MA",30,0,"Northeast"
"1715",1715,"2020-02-13","MA",0,0,"Northeast"
"1716",1716,"2020-02-14","MA",22,0,"Northeast"
"1717",1717,"2020-02-15","MA",24,0,"Northeast"
"1718",1718,"2020-02-16","MA",0,0,"Northeast"
"1719",1719,"2020-02-17","MA",0,0,"Northeast"
"1720",1720,"2020-02-18","MA",21,0,"Northeast"
"1721",1721,"2020-02-19","MA",22,0,"Northeast"
"1722",1722,"2020-02-20","MA",22,0,"Northeast"
"1723",1723,"2020-02-21","MA",0,0,"Northeast"
"1724",1724,"2020-02-22","MA",0,0,"Northeast"
"1725",1725,"2020-02-23","MA",24,0,"Northeast"
"1726",1726,"2020-02-24","MA",40,0,"Northeast"
"1727",1727,"2020-02-25","MA",19,0,"Northeast"
"1728",1728,"2020-02-26","MA",29,0,"Northeast"
"1729",1729,"2020-02-27","MA",19,0,"Northeast"
"1730",1730,"2020-02-28","MA",20,0,"Northeast"
"1731",1731,"2020-02-29","MA",35,0,"Northeast"
"1732",1732,"2020-03-01","MA",22,0,"Northeast"
"1733",1733,"2020-03-02","MA",0,0,"Northeast"
"1734",1734,"2020-03-03","MA",0,0,"Northeast"
"1735",1735,"2020-03-04","MA",19,0,"Northeast"
"1736",1736,"2020-03-05","MA",20,0,"Northeast"
"1737",1737,"2020-03-06","MA",0,0,"Northeast"
"1738",1738,"2020-03-07","MA",23,0,"Northeast"
"1739",1739,"2020-03-08","MA",45,0,"Northeast"
"1740",1740,"2020-03-09","MA",0,0,"Northeast"
"1741",1741,"2020-03-10","MA",0,0,"Northeast"
"1742",1742,"2020-03-11","MA",60,0,"Northeast"
"1743",1743,"2020-03-12","MA",47,0,"Northeast"
"1744",1744,"2020-03-13","MA",58,0,"Northeast"
"1745",1745,"2020-03-14","MA",22,0,"Northeast"
"1746",1746,"2020-03-15","MA",41,0,"Northeast"
"1747",1747,"2020-03-16","MA",38,0,"Northeast"
"1748",1748,"2020-03-17","MA",37,0,"Northeast"
"1749",1749,"2020-03-18","MA",38,19,"Northeast"
"1750",1750,"2020-03-19","MA",100,18,"Northeast"
"1751",1751,"2020-03-20","MA",18,0,"Northeast"
"1752",1752,"2020-03-21","MA",42,0,"Northeast"
"1753",1753,"2020-03-22","MA",40,0,"Northeast"
"1754",1754,"2020-03-23","MA",33,0,"Northeast"
"1755",1755,"2020-03-24","MA",18,0,"Northeast"
"1756",1756,"2020-03-25","MA",27,0,"Northeast"
"1757",1757,"2020-03-26","MA",36,0,"Northeast"
"1758",1758,"2020-03-27","MA",34,0,"Northeast"
"1759",1759,"2020-03-28","MA",0,0,"Northeast"
"1760",1760,"2020-03-29","MA",18,0,"Northeast"
"1761",1761,"2020-03-30","MA",64,0,"Northeast"
"1762",1762,"2020-03-31","MA",34,0,"Northeast"
"1763",1763,"2020-04-01","MA",17,0,"Northeast"
"1764",1764,"2020-04-02","MA",16,0,"Northeast"
"1765",1765,"2020-04-03","MA",33,0,"Northeast"
"1766",1766,"2020-04-04","MA",60,0,"Northeast"
"1767",1767,"2020-04-05","MA",19,0,"Northeast"
"1768",1768,"2020-04-06","MA",34,0,"Northeast"
"1769",1769,"2020-04-07","MA",26,0,"Northeast"
"1770",1770,"2020-04-08","MA",17,0,"Northeast"
"1771",1771,"2020-04-09","MA",17,0,"Northeast"
"1772",1772,"2020-04-10","MA",0,0,"Northeast"
"1773",1773,"2020-04-11","MA",19,0,"Northeast"
"1774",1774,"2020-04-12","MA",20,0,"Northeast"
"1775",1775,"2020-04-13","MA",16,0,"Northeast"
"1776",1776,"2020-04-14","MA",0,0,"Northeast"
"1777",1777,"2020-04-15","MA",24,0,"Northeast"
"1778",1778,"2020-04-16","MA",41,0,"Northeast"
"1779",1779,"2020-04-17","MA",34,0,"Northeast"
"1780",1780,"2020-04-18","MA",0,0,"Northeast"
"1781",1781,"2020-01-21","MD",54,0,"Northeast"
"1782",1782,"2020-01-22","MD",76,0,"Northeast"
"1783",1783,"2020-01-23","MD",98,0,"Northeast"
"1784",1784,"2020-01-24","MD",94,0,"Northeast"
"1785",1785,"2020-01-25","MD",94,5,"Northeast"
"1786",1786,"2020-01-26","MD",100,5,"Northeast"
"1787",1787,"2020-01-27","MD",55,0,"Northeast"
"1788",1788,"2020-01-28","MD",50,0,"Northeast"
"1789",1789,"2020-01-29","MD",43,9,"Northeast"
"1790",1790,"2020-01-30","MD",33,0,"Northeast"
"1791",1791,"2020-01-31","MD",57,4,"Northeast"
"1792",1792,"2020-02-01","MD",46,0,"Northeast"
"1793",1793,"2020-02-02","MD",37,0,"Northeast"
"1794",1794,"2020-02-03","MD",29,11,"Northeast"
"1795",1795,"2020-02-04","MD",29,4,"Northeast"
"1796",1796,"2020-02-05","MD",19,0,"Northeast"
"1797",1797,"2020-02-06","MD",23,4,"Northeast"
"1798",1798,"2020-02-07","MD",22,0,"Northeast"
"1799",1799,"2020-02-08","MD",21,0,"Northeast"
"1800",1800,"2020-02-09","MD",10,0,"Northeast"
"1801",1801,"2020-02-10","MD",20,4,"Northeast"
"1802",1802,"2020-02-11","MD",37,0,"Northeast"
"1803",1803,"2020-02-12","MD",8,0,"Northeast"
"1804",1804,"2020-02-13","MD",36,0,"Northeast"
"1805",1805,"2020-02-14","MD",11,0,"Northeast"
"1806",1806,"2020-02-15","MD",0,0,"Northeast"
"1807",1807,"2020-02-16","MD",16,0,"Northeast"
"1808",1808,"2020-02-17","MD",12,0,"Northeast"
"1809",1809,"2020-02-18","MD",0,0,"Northeast"
"1810",1810,"2020-02-19","MD",13,0,"Northeast"
"1811",1811,"2020-02-20","MD",11,0,"Northeast"
"1812",1812,"2020-02-21","MD",9,0,"Northeast"
"1813",1813,"2020-02-22","MD",25,0,"Northeast"
"1814",1814,"2020-02-23","MD",10,0,"Northeast"
"1815",1815,"2020-02-24","MD",21,0,"Northeast"
"1816",1816,"2020-02-25","MD",14,0,"Northeast"
"1817",1817,"2020-02-26","MD",12,0,"Northeast"
"1818",1818,"2020-02-27","MD",24,0,"Northeast"
"1819",1819,"2020-02-28","MD",21,0,"Northeast"
"1820",1820,"2020-02-29","MD",29,0,"Northeast"
"1821",1821,"2020-03-01","MD",29,0,"Northeast"
"1822",1822,"2020-03-02","MD",12,0,"Northeast"
"1823",1823,"2020-03-03","MD",20,0,"Northeast"
"1824",1824,"2020-03-04","MD",27,0,"Northeast"
"1825",1825,"2020-03-05","MD",16,0,"Northeast"
"1826",1826,"2020-03-06","MD",15,0,"Northeast"
"1827",1827,"2020-03-07","MD",17,0,"Northeast"
"1828",1828,"2020-03-08","MD",10,0,"Northeast"
"1829",1829,"2020-03-09","MD",12,0,"Northeast"
"1830",1830,"2020-03-10","MD",30,0,"Northeast"
"1831",1831,"2020-03-11","MD",34,0,"Northeast"
"1832",1832,"2020-03-12","MD",49,0,"Northeast"
"1833",1833,"2020-03-13","MD",44,0,"Northeast"
"1834",1834,"2020-03-14","MD",27,0,"Northeast"
"1835",1835,"2020-03-15","MD",43,0,"Northeast"
"1836",1836,"2020-03-16","MD",28,0,"Northeast"
"1837",1837,"2020-03-17","MD",32,4,"Northeast"
"1838",1838,"2020-03-18","MD",50,6,"Northeast"
"1839",1839,"2020-03-19","MD",60,20,"Northeast"
"1840",1840,"2020-03-20","MD",40,8,"Northeast"
"1841",1841,"2020-03-21","MD",62,5,"Northeast"
"1842",1842,"2020-03-22","MD",41,0,"Northeast"
"1843",1843,"2020-03-23","MD",36,4,"Northeast"
"1844",1844,"2020-03-24","MD",51,0,"Northeast"
"1845",1845,"2020-03-25","MD",50,4,"Northeast"
"1846",1846,"2020-03-26","MD",42,8,"Northeast"
"1847",1847,"2020-03-27","MD",39,0,"Northeast"
"1848",1848,"2020-03-28","MD",27,5,"Northeast"
"1849",1849,"2020-03-29","MD",28,0,"Northeast"
"1850",1850,"2020-03-30","MD",22,0,"Northeast"
"1851",1851,"2020-03-31","MD",17,4,"Northeast"
"1852",1852,"2020-04-01","MD",23,0,"Northeast"
"1853",1853,"2020-04-02","MD",13,0,"Northeast"
"1854",1854,"2020-04-03","MD",21,0,"Northeast"
"1855",1855,"2020-04-04","MD",22,0,"Northeast"
"1856",1856,"2020-04-05","MD",13,0,"Northeast"
"1857",1857,"2020-04-06","MD",13,0,"Northeast"
"1858",1858,"2020-04-07","MD",23,0,"Northeast"
"1859",1859,"2020-04-08","MD",9,0,"Northeast"
"1860",1860,"2020-04-09","MD",9,0,"Northeast"
"1861",1861,"2020-04-10","MD",12,0,"Northeast"
"1862",1862,"2020-04-11","MD",9,4,"Northeast"
"1863",1863,"2020-04-12","MD",9,4,"Northeast"
"1864",1864,"2020-04-13","MD",20,4,"Northeast"
"1865",1865,"2020-04-14","MD",11,0,"Northeast"
"1866",1866,"2020-04-15","MD",13,0,"Northeast"
"1867",1867,"2020-04-16","MD",7,0,"Northeast"
"1868",1868,"2020-04-17","MD",7,0,"Northeast"
"1869",1869,"2020-04-18","MD",12,4,"Northeast"
"1870",1870,"2020-01-21","ME",43,0,"Northeast"
"1871",1871,"2020-01-22","ME",69,0,"Northeast"
"1872",1872,"2020-01-23","ME",91,0,"Northeast"
"1873",1873,"2020-01-24","ME",100,0,"Northeast"
"1874",1874,"2020-01-25","ME",70,0,"Northeast"
"1875",1875,"2020-01-26","ME",75,0,"Northeast"
"1876",1876,"2020-01-27","ME",78,0,"Northeast"
"1877",1877,"2020-01-28","ME",79,0,"Northeast"
"1878",1878,"2020-01-29","ME",55,0,"Northeast"
"1879",1879,"2020-01-30","ME",52,0,"Northeast"
"1880",1880,"2020-01-31","ME",44,0,"Northeast"
"1881",1881,"2020-02-01","ME",25,0,"Northeast"
"1882",1882,"2020-02-02","ME",16,0,"Northeast"
"1883",1883,"2020-02-03","ME",26,0,"Northeast"
"1884",1884,"2020-02-04","ME",25,0,"Northeast"
"1885",1885,"2020-02-05","ME",21,7,"Northeast"
"1886",1886,"2020-02-06","ME",21,0,"Northeast"
"1887",1887,"2020-02-07","ME",21,0,"Northeast"
"1888",1888,"2020-02-08","ME",8,0,"Northeast"
"1889",1889,"2020-02-09","ME",16,0,"Northeast"
"1890",1890,"2020-02-10","ME",17,0,"Northeast"
"1891",1891,"2020-02-11","ME",26,0,"Northeast"
"1892",1892,"2020-02-12","ME",10,0,"Northeast"
"1893",1893,"2020-02-13","ME",21,0,"Northeast"
"1894",1894,"2020-02-14","ME",7,0,"Northeast"
"1895",1895,"2020-02-15","ME",32,0,"Northeast"
"1896",1896,"2020-02-16","ME",8,0,"Northeast"
"1897",1897,"2020-02-17","ME",22,0,"Northeast"
"1898",1898,"2020-02-18","ME",10,0,"Northeast"
"1899",1899,"2020-02-19","ME",13,0,"Northeast"
"1900",1900,"2020-02-20","ME",13,0,"Northeast"
"1901",1901,"2020-02-21","ME",7,0,"Northeast"
"1902",1902,"2020-02-22","ME",15,0,"Northeast"
"1903",1903,"2020-02-23","ME",11,0,"Northeast"
"1904",1904,"2020-02-24","ME",27,0,"Northeast"
"1905",1905,"2020-02-25","ME",38,0,"Northeast"
"1906",1906,"2020-02-26","ME",25,0,"Northeast"
"1907",1907,"2020-02-27","ME",16,0,"Northeast"
"1908",1908,"2020-02-28","ME",26,0,"Northeast"
"1909",1909,"2020-02-29","ME",41,0,"Northeast"
"1910",1910,"2020-03-01","ME",18,0,"Northeast"
"1911",1911,"2020-03-02","ME",29,0,"Northeast"
"1912",1912,"2020-03-03","ME",22,0,"Northeast"
"1913",1913,"2020-03-04","ME",20,0,"Northeast"
"1914",1914,"2020-03-05","ME",20,0,"Northeast"
"1915",1915,"2020-03-06","ME",17,0,"Northeast"
"1916",1916,"2020-03-07","ME",16,8,"Northeast"
"1917",1917,"2020-03-08","ME",23,0,"Northeast"
"1918",1918,"2020-03-09","ME",33,7,"Northeast"
"1919",1919,"2020-03-10","ME",47,0,"Northeast"
"1920",1920,"2020-03-11","ME",44,0,"Northeast"
"1921",1921,"2020-03-12","ME",49,6,"Northeast"
"1922",1922,"2020-03-13","ME",55,0,"Northeast"
"1923",1923,"2020-03-14","ME",48,0,"Northeast"
"1924",1924,"2020-03-15","ME",45,0,"Northeast"
"1925",1925,"2020-03-16","ME",62,0,"Northeast"
"1926",1926,"2020-03-17","ME",67,0,"Northeast"
"1927",1927,"2020-03-18","ME",44,23,"Northeast"
"1928",1928,"2020-03-19","ME",63,13,"Northeast"
"1929",1929,"2020-03-20","ME",55,6,"Northeast"
"1930",1930,"2020-03-21","ME",56,15,"Northeast"
"1931",1931,"2020-03-22","ME",32,0,"Northeast"
"1932",1932,"2020-03-23","ME",41,6,"Northeast"
"1933",1933,"2020-03-24","ME",42,0,"Northeast"
"1934",1934,"2020-03-25","ME",53,0,"Northeast"
"1935",1935,"2020-03-26","ME",36,0,"Northeast"
"1936",1936,"2020-03-27","ME",34,0,"Northeast"
"1937",1937,"2020-03-28","ME",38,0,"Northeast"
"1938",1938,"2020-03-29","ME",42,0,"Northeast"
"1939",1939,"2020-03-30","ME",27,0,"Northeast"
"1940",1940,"2020-03-31","ME",30,0,"Northeast"
"1941",1941,"2020-04-01","ME",27,0,"Northeast"
"1942",1942,"2020-04-02","ME",46,6,"Northeast"
"1943",1943,"2020-04-03","ME",25,0,"Northeast"
"1944",1944,"2020-04-04","ME",35,0,"Northeast"
"1945",1945,"2020-04-05","ME",28,0,"Northeast"
"1946",1946,"2020-04-06","ME",33,0,"Northeast"
"1947",1947,"2020-04-07","ME",36,0,"Northeast"
"1948",1948,"2020-04-08","ME",15,0,"Northeast"
"1949",1949,"2020-04-09","ME",19,0,"Northeast"
"1950",1950,"2020-04-10","ME",6,6,"Northeast"
"1951",1951,"2020-04-11","ME",14,0,"Northeast"
"1952",1952,"2020-04-12","ME",18,0,"Northeast"
"1953",1953,"2020-04-13","ME",9,0,"Northeast"
"1954",1954,"2020-04-14","ME",24,6,"Northeast"
"1955",1955,"2020-04-15","ME",9,0,"Northeast"
"1956",1956,"2020-04-16","ME",26,0,"Northeast"
"1957",1957,"2020-04-17","ME",15,0,"Northeast"
"1958",1958,"2020-04-18","ME",17,0,"Northeast"
"1959",1959,"2020-01-21","MI",49,0,"Midwest"
"1960",1960,"2020-01-22","MI",57,0,"Midwest"
"1961",1961,"2020-01-23","MI",97,0,"Midwest"
"1962",1962,"2020-01-24","MI",98,5,"Midwest"
"1963",1963,"2020-01-25","MI",100,10,"Midwest"
"1964",1964,"2020-01-26","MI",81,0,"Midwest"
"1965",1965,"2020-01-27","MI",85,0,"Midwest"
"1966",1966,"2020-01-28","MI",72,4,"Midwest"
"1967",1967,"2020-01-29","MI",58,0,"Midwest"
"1968",1968,"2020-01-30","MI",60,5,"Midwest"
"1969",1969,"2020-01-31","MI",26,0,"Midwest"
"1970",1970,"2020-02-01","MI",27,0,"Midwest"
"1971",1971,"2020-02-02","MI",19,0,"Midwest"
"1972",1972,"2020-02-03","MI",36,0,"Midwest"
"1973",1973,"2020-02-04","MI",25,5,"Midwest"
"1974",1974,"2020-02-05","MI",26,5,"Midwest"
"1975",1975,"2020-02-06","MI",26,0,"Midwest"
"1976",1976,"2020-02-07","MI",29,0,"Midwest"
"1977",1977,"2020-02-08","MI",19,6,"Midwest"
"1978",1978,"2020-02-09","MI",27,0,"Midwest"
"1979",1979,"2020-02-10","MI",27,0,"Midwest"
"1980",1980,"2020-02-11","MI",20,0,"Midwest"
"1981",1981,"2020-02-12","MI",18,5,"Midwest"
"1982",1982,"2020-02-13","MI",16,0,"Midwest"
"1983",1983,"2020-02-14","MI",17,0,"Midwest"
"1984",1984,"2020-02-15","MI",8,0,"Midwest"
"1985",1985,"2020-02-16","MI",16,0,"Midwest"
"1986",1986,"2020-02-17","MI",14,0,"Midwest"
"1987",1987,"2020-02-18","MI",27,0,"Midwest"
"1988",1988,"2020-02-19","MI",14,0,"Midwest"
"1989",1989,"2020-02-20","MI",18,5,"Midwest"
"1990",1990,"2020-02-21","MI",19,0,"Midwest"
"1991",1991,"2020-02-22","MI",5,0,"Midwest"
"1992",1992,"2020-02-23","MI",10,0,"Midwest"
"1993",1993,"2020-02-24","MI",22,0,"Midwest"
"1994",1994,"2020-02-25","MI",18,0,"Midwest"
"1995",1995,"2020-02-26","MI",32,0,"Midwest"
"1996",1996,"2020-02-27","MI",20,0,"Midwest"
"1997",1997,"2020-02-28","MI",29,0,"Midwest"
"1998",1998,"2020-02-29","MI",10,0,"Midwest"
"1999",1999,"2020-03-01","MI",26,0,"Midwest"
"2000",2000,"2020-03-02","MI",27,0,"Midwest"
"2001",2001,"2020-03-03","MI",16,0,"Midwest"
"2002",2002,"2020-03-04","MI",18,5,"Midwest"
"2003",2003,"2020-03-05","MI",18,0,"Midwest"
"2004",2004,"2020-03-06","MI",16,0,"Midwest"
"2005",2005,"2020-03-07","MI",8,0,"Midwest"
"2006",2006,"2020-03-08","MI",21,0,"Midwest"
"2007",2007,"2020-03-09","MI",11,0,"Midwest"
"2008",2008,"2020-03-10","MI",13,4,"Midwest"
"2009",2009,"2020-03-11","MI",29,0,"Midwest"
"2010",2010,"2020-03-12","MI",57,0,"Midwest"
"2011",2011,"2020-03-13","MI",71,0,"Midwest"
"2012",2012,"2020-03-14","MI",48,5,"Midwest"
"2013",2013,"2020-03-15","MI",35,5,"Midwest"
"2014",2014,"2020-03-16","MI",55,4,"Midwest"
"2015",2015,"2020-03-17","MI",67,4,"Midwest"
"2016",2016,"2020-03-18","MI",55,19,"Midwest"
"2017",2017,"2020-03-19","MI",70,31,"Midwest"
"2018",2018,"2020-03-20","MI",57,4,"Midwest"
"2019",2019,"2020-03-21","MI",74,9,"Midwest"
"2020",2020,"2020-03-22","MI",52,0,"Midwest"
"2021",2021,"2020-03-23","MI",41,4,"Midwest"
"2022",2022,"2020-03-24","MI",53,0,"Midwest"
"2023",2023,"2020-03-25","MI",69,4,"Midwest"
"2024",2024,"2020-03-26","MI",26,4,"Midwest"
"2025",2025,"2020-03-27","MI",53,0,"Midwest"
"2026",2026,"2020-03-28","MI",55,0,"Midwest"
"2027",2027,"2020-03-29","MI",51,0,"Midwest"
"2028",2028,"2020-03-30","MI",25,4,"Midwest"
"2029",2029,"2020-03-31","MI",21,0,"Midwest"
"2030",2030,"2020-04-01","MI",23,0,"Midwest"
"2031",2031,"2020-04-02","MI",18,0,"Midwest"
"2032",2032,"2020-04-03","MI",4,0,"Midwest"
"2033",2033,"2020-04-04","MI",20,0,"Midwest"
"2034",2034,"2020-04-05","MI",28,0,"Midwest"
"2035",2035,"2020-04-06","MI",21,0,"Midwest"
"2036",2036,"2020-04-07","MI",6,0,"Midwest"
"2037",2037,"2020-04-08","MI",11,0,"Midwest"
"2038",2038,"2020-04-09","MI",17,0,"Midwest"
"2039",2039,"2020-04-10","MI",16,4,"Midwest"
"2040",2040,"2020-04-11","MI",4,0,"Midwest"
"2041",2041,"2020-04-12","MI",24,0,"Midwest"
"2042",2042,"2020-04-13","MI",13,0,"Midwest"
"2043",2043,"2020-04-14","MI",16,0,"Midwest"
"2044",2044,"2020-04-15","MI",18,0,"Midwest"
"2045",2045,"2020-04-16","MI",22,0,"Midwest"
"2046",2046,"2020-04-17","MI",22,0,"Midwest"
"2047",2047,"2020-04-18","MI",10,0,"Midwest"
"2048",2048,"2020-01-21","MN",60,0,"Midwest"
"2049",2049,"2020-01-22","MN",50,0,"Midwest"
"2050",2050,"2020-01-23","MN",90,0,"Midwest"
"2051",2051,"2020-01-24","MN",89,7,"Midwest"
"2052",2052,"2020-01-25","MN",100,0,"Midwest"
"2053",2053,"2020-01-26","MN",93,0,"Midwest"
"2054",2054,"2020-01-27","MN",57,0,"Midwest"
"2055",2055,"2020-01-28","MN",53,7,"Midwest"
"2056",2056,"2020-01-29","MN",64,0,"Midwest"
"2057",2057,"2020-01-30","MN",27,0,"Midwest"
"2058",2058,"2020-01-31","MN",31,7,"Midwest"
"2059",2059,"2020-02-01","MN",28,0,"Midwest"
"2060",2060,"2020-02-02","MN",27,0,"Midwest"
"2061",2061,"2020-02-03","MN",36,0,"Midwest"
"2062",2062,"2020-02-04","MN",78,0,"Midwest"
"2063",2063,"2020-02-05","MN",7,0,"Midwest"
"2064",2064,"2020-02-06","MN",24,0,"Midwest"
"2065",2065,"2020-02-07","MN",20,0,"Midwest"
"2066",2066,"2020-02-08","MN",32,0,"Midwest"
"2067",2067,"2020-02-09","MN",16,0,"Midwest"
"2068",2068,"2020-02-10","MN",16,0,"Midwest"
"2069",2069,"2020-02-11","MN",29,0,"Midwest"
"2070",2070,"2020-02-12","MN",29,6,"Midwest"
"2071",2071,"2020-02-13","MN",39,0,"Midwest"
"2072",2072,"2020-02-14","MN",27,0,"Midwest"
"2073",2073,"2020-02-15","MN",12,0,"Midwest"
"2074",2074,"2020-02-16","MN",23,0,"Midwest"
