"","State","Day","ChinaVirusInterest","KungFluInterest","positive","negative","death","hospitalized","totalTestResults","FIPS","StayAtHome_date","Quarantine_Yes","polyname","StateColor","total_2016","dem_2016","gop_2016","oth_2016","total_population","percent_white","percent_black","percent_asian","percent_hispanic","per_capita_income","median_rent","median_age","percent_democrat2016","percent_republican2016","percent_other2016","Winner","Region","latitude.x","longitude.x","name.x","latitude.y","longitude.y","name.y"
"191","IA",2020-03-20,14,14,45,642,NA,NA,687,19,NA,0,"iowa","blue",1542880,650790,798923,93167,3062553,0.88,0.03,0.02,0.05,27027,534,38.1,0.421802084,0.517812792,0.060385124,"Republican","Midwest",41.878003,-93.097702,"Iowa",41.878003,-93.097702,"Iowa"
"192","IA",2020-03-21,33,17,68,1049,NA,NA,1117,19,NA,0,"iowa","blue",1542880,650790,798923,93167,3062553,0.88,0.03,0.02,0.05,27027,534,38.1,0.421802084,0.517812792,0.060385124,"Republican","Midwest",41.878003,-93.097702,"Iowa",41.878003,-93.097702,"Iowa"
"193","IA",2020-03-22,34,0,90,1215,NA,NA,1305,19,NA,0,"iowa","blue",1542880,650790,798923,93167,3062553,0.88,0.03,0.02,0.05,27027,534,38.1,0.421802084,0.517812792,0.060385124,"Republican","Midwest",41.878003,-93.097702,"Iowa",41.878003,-93.097702,"Iowa"
"194","IA",2020-03-23,0,0,105,2043,NA,NA,2148,19,NA,0,"iowa","blue",1542880,650790,798923,93167,3062553,0.88,0.03,0.02,0.05,27027,534,38.1,0.421802084,0.517812792,0.060385124,"Republican","Midwest",41.878003,-93.097702,"Iowa",41.878003,-93.097702,"Iowa"
"195","IA",2020-03-24,14,0,124,2315,NA,27,2439,19,NA,0,"iowa","blue",1542880,650790,798923,93167,3062553,0.88,0.03,0.02,0.05,27027,534,38.1,0.421802084,0.517812792,0.060385124,"Republican","Midwest",41.878003,-93.097702,"Iowa",41.878003,-93.097702,"Iowa"
"196","ID",2020-03-10,13,0,0,41,NA,NA,41,16,"03/25/2020",1,"idaho","purple",688235,189677,407199,91359,1583364,0.84,0.01,0.01,0.11,22568,607,34.9,0.275599178,0.59165692,0.132743903,"Republican","Mountain",44.068202,-114.742041,"Idaho",44.068202,-114.742041,"Idaho"
"197","ID",2020-03-11,22,4,0,67,NA,NA,67,16,"03/25/2020",1,"idaho","purple",688235,189677,407199,91359,1583364,0.84,0.01,0.01,0.11,22568,607,34.9,0.275599178,0.59165692,0.132743903,"Republican","Mountain",44.068202,-114.742041,"Idaho",44.068202,-114.742041,"Idaho"
"198","ID",2020-03-12,34,0,0,93,NA,NA,93,16,"03/25/2020",1,"idaho","purple",688235,189677,407199,91359,1583364,0.84,0.01,0.01,0.11,22568,607,34.9,0.275599178,0.59165692,0.132743903,"Republican","Mountain",44.068202,-114.742041,"Idaho",44.068202,-114.742041,"Idaho"
"199","ID",2020-03-13,32,0,0,131,NA,NA,131,16,"03/25/2020",1,"idaho","purple",688235,189677,407199,91359,1583364,0.84,0.01,0.01,0.11,22568,607,34.9,0.275599178,0.59165692,0.132743903,"Republican","Mountain",44.068202,-114.742041,"Idaho",44.068202,-114.742041,"Idaho"
"200","ID",2020-03-14,28,0,2,174,NA,NA,176,16,"03/25/2020",1,"idaho","purple",688235,189677,407199,91359,1583364,0.84,0.01,0.01,0.11,22568,607,34.9,0.275599178,0.59165692,0.132743903,"Republican","Mountain",44.068202,-114.742041,"Idaho",44.068202,-114.742041,"Idaho"
"201","ID",2020-03-15,26,0,5,174,NA,NA,179,16,"03/25/2020",1,"idaho","purple",688235,189677,407199,91359,1583364,0.84,0.01,0.01,0.11,22568,607,34.9,0.275599178,0.59165692,0.132743903,"Republican","Mountain",44.068202,-114.742041,"Idaho",44.068202,-114.742041,"Idaho"
"202","ID",2020-03-16,25,0,5,265,NA,NA,270,16,"03/25/2020",1,"idaho","purple",688235,189677,407199,91359,1583364,0.84,0.01,0.01,0.11,22568,607,34.9,0.275599178,0.59165692,0.132743903,"Republican","Mountain",44.068202,-114.742041,"Idaho",44.068202,-114.742041,"Idaho"
"203","ID",2020-03-17,23,2,7,346,NA,NA,353,16,"03/25/2020",1,"idaho","purple",688235,189677,407199,91359,1583364,0.84,0.01,0.01,0.11,22568,607,34.9,0.275599178,0.59165692,0.132743903,"Republican","Mountain",44.068202,-114.742041,"Idaho",44.068202,-114.742041,"Idaho"
"204","ID",2020-03-18,35,13,9,459,NA,NA,468,16,"03/25/2020",1,"idaho","purple",688235,189677,407199,91359,1583364,0.84,0.01,0.01,0.11,22568,607,34.9,0.275599178,0.59165692,0.132743903,"Republican","Mountain",44.068202,-114.742041,"Idaho",44.068202,-114.742041,"Idaho"
"205","ID",2020-03-19,43,18,11,459,NA,NA,470,16,"03/25/2020",1,"idaho","purple",688235,189677,407199,91359,1583364,0.84,0.01,0.01,0.11,22568,607,34.9,0.275599178,0.59165692,0.132743903,"Republican","Mountain",44.068202,-114.742041,"Idaho",44.068202,-114.742041,"Idaho"
"206","ID",2020-03-20,26,8,23,590,NA,NA,613,16,"03/25/2020",1,"idaho","purple",688235,189677,407199,91359,1583364,0.84,0.01,0.01,0.11,22568,607,34.9,0.275599178,0.59165692,0.132743903,"Republican","Mountain",44.068202,-114.742041,"Idaho",44.068202,-114.742041,"Idaho"
"207","ID",2020-03-21,24,7,31,880,NA,NA,911,16,"03/25/2020",1,"idaho","purple",688235,189677,407199,91359,1583364,0.84,0.01,0.01,0.11,22568,607,34.9,0.275599178,0.59165692,0.132743903,"Republican","Mountain",44.068202,-114.742041,"Idaho",44.068202,-114.742041,"Idaho"
"208","ID",2020-03-22,34,6,42,1175,0,NA,1217,16,"03/25/2020",1,"idaho","purple",688235,189677,407199,91359,1583364,0.84,0.01,0.01,0.11,22568,607,34.9,0.275599178,0.59165692,0.132743903,"Republican","Mountain",44.068202,-114.742041,"Idaho",44.068202,-114.742041,"Idaho"
"209","ID",2020-03-23,27,0,47,1309,0,NA,1356,16,"03/25/2020",1,"idaho","purple",688235,189677,407199,91359,1583364,0.84,0.01,0.01,0.11,22568,607,34.9,0.275599178,0.59165692,0.132743903,"Republican","Mountain",44.068202,-114.742041,"Idaho",44.068202,-114.742041,"Idaho"
"210","ID",2020-03-24,28,2,50,1887,0,NA,1937,16,"03/25/2020",1,"idaho","purple",688235,189677,407199,91359,1583364,0.84,0.01,0.01,0.11,22568,607,34.9,0.275599178,0.59165692,0.132743903,"Republican","Mountain",44.068202,-114.742041,"Idaho",44.068202,-114.742041,"Idaho"
"211","IL",2020-03-10,27,8,19,244,NA,NA,263,17,"03/21/2020",1,"illinois","blue",5374280,2977498,2118179,278603,12848554,0.63,0.14,0.05,0.16,29666,759,36.8,0.55402733,0.394132609,0.05184006,"Democrat","Midwest",40.633125,-89.398528,"Illinois",40.633125,-89.398528,"Illinois"
"212","IL",2020-03-11,20,0,19,244,NA,NA,263,17,"03/21/2020",1,"illinois","blue",5374280,2977498,2118179,278603,12848554,0.63,0.14,0.05,0.16,29666,759,36.8,0.55402733,0.394132609,0.05184006,"Democrat","Midwest",40.633125,-89.398528,"Illinois",40.633125,-89.398528,"Illinois"
"213","IL",2020-03-12,37,0,25,266,NA,NA,291,17,"03/21/2020",1,"illinois","blue",5374280,2977498,2118179,278603,12848554,0.63,0.14,0.05,0.16,29666,759,36.8,0.55402733,0.394132609,0.05184006,"Democrat","Midwest",40.633125,-89.398528,"Illinois",40.633125,-89.398528,"Illinois"
"214","IL",2020-03-13,56,0,32,294,NA,NA,326,17,"03/21/2020",1,"illinois","blue",5374280,2977498,2118179,278603,12848554,0.63,0.14,0.05,0.16,29666,759,36.8,0.55402733,0.394132609,0.05184006,"Democrat","Midwest",40.633125,-89.398528,"Illinois",40.633125,-89.398528,"Illinois"
"215","IL",2020-03-14,51,0,46,316,NA,NA,362,17,"03/21/2020",1,"illinois","blue",5374280,2977498,2118179,278603,12848554,0.63,0.14,0.05,0.16,29666,759,36.8,0.55402733,0.394132609,0.05184006,"Democrat","Midwest",40.633125,-89.398528,"Illinois",40.633125,-89.398528,"Illinois"
"216","IL",2020-03-15,55,9,64,449,NA,NA,513,17,"03/21/2020",1,"illinois","blue",5374280,2977498,2118179,278603,12848554,0.63,0.14,0.05,0.16,29666,759,36.8,0.55402733,0.394132609,0.05184006,"Democrat","Midwest",40.633125,-89.398528,"Illinois",40.633125,-89.398528,"Illinois"
"217","IL",2020-03-16,47,0,93,932,NA,NA,1025,17,"03/21/2020",1,"illinois","blue",5374280,2977498,2118179,278603,12848554,0.63,0.14,0.05,0.16,29666,759,36.8,0.55402733,0.394132609,0.05184006,"Democrat","Midwest",40.633125,-89.398528,"Illinois",40.633125,-89.398528,"Illinois"
"218","IL",2020-03-17,52,0,159,1340,1,NA,1499,17,"03/21/2020",1,"illinois","blue",5374280,2977498,2118179,278603,12848554,0.63,0.14,0.05,0.16,29666,759,36.8,0.55402733,0.394132609,0.05184006,"Democrat","Midwest",40.633125,-89.398528,"Illinois",40.633125,-89.398528,"Illinois"
"219","IL",2020-03-18,59,12,288,1763,1,NA,2051,17,"03/21/2020",1,"illinois","blue",5374280,2977498,2118179,278603,12848554,0.63,0.14,0.05,0.16,29666,759,36.8,0.55402733,0.394132609,0.05184006,"Democrat","Midwest",40.633125,-89.398528,"Illinois",40.633125,-89.398528,"Illinois"
"220","IL",2020-03-19,54,23,422,2725,4,NA,3147,17,"03/21/2020",1,"illinois","blue",5374280,2977498,2118179,278603,12848554,0.63,0.14,0.05,0.16,29666,759,36.8,0.55402733,0.394132609,0.05184006,"Democrat","Midwest",40.633125,-89.398528,"Illinois",40.633125,-89.398528,"Illinois"
"221","IL",2020-03-20,53,11,585,3696,5,NA,4281,17,"03/21/2020",1,"illinois","blue",5374280,2977498,2118179,278603,12848554,0.63,0.14,0.05,0.16,29666,759,36.8,0.55402733,0.394132609,0.05184006,"Democrat","Midwest",40.633125,-89.398528,"Illinois",40.633125,-89.398528,"Illinois"
"222","IL",2020-03-21,65,9,753,5488,6,NA,6241,17,"03/21/2020",1,"illinois","blue",5374280,2977498,2118179,278603,12848554,0.63,0.14,0.05,0.16,29666,759,36.8,0.55402733,0.394132609,0.05184006,"Democrat","Midwest",40.633125,-89.398528,"Illinois",40.633125,-89.398528,"Illinois"
"223","IL",2020-03-22,34,9,1049,7271,9,NA,8320,17,"03/21/2020",1,"illinois","blue",5374280,2977498,2118179,278603,12848554,0.63,0.14,0.05,0.16,29666,759,36.8,0.55402733,0.394132609,0.05184006,"Democrat","Midwest",40.633125,-89.398528,"Illinois",40.633125,-89.398528,"Illinois"
"224","IL",2020-03-23,36,7,1273,8583,12,NA,9856,17,"03/21/2020",1,"illinois","blue",5374280,2977498,2118179,278603,12848554,0.63,0.14,0.05,0.16,29666,759,36.8,0.55402733,0.394132609,0.05184006,"Democrat","Midwest",40.633125,-89.398528,"Illinois",40.633125,-89.398528,"Illinois"
"225","IL",2020-03-24,63,8,1535,9934,16,NA,11469,17,"03/21/2020",1,"illinois","blue",5374280,2977498,2118179,278603,12848554,0.63,0.14,0.05,0.16,29666,759,36.8,0.55402733,0.394132609,0.05184006,"Democrat","Midwest",40.633125,-89.398528,"Illinois",40.633125,-89.398528,"Illinois"
"226","IN",2020-03-10,23,0,6,30,NA,NA,36,18,"03/24/2020",1,"indiana","red",2722029,1031953,1556220,133856,6514861,0.81,0.09,0.02,0.06,24635,577,37.1,0.379111685,0.571713233,0.049175082,"Republican","Midwest",40.551217,-85.602364,"Indiana",40.551217,-85.602364,"Indiana"
"227","IN",2020-03-11,23,0,10,33,NA,NA,43,18,"03/24/2020",1,"indiana","red",2722029,1031953,1556220,133856,6514861,0.81,0.09,0.02,0.06,24635,577,37.1,0.379111685,0.571713233,0.049175082,"Republican","Midwest",40.551217,-85.602364,"Indiana",40.551217,-85.602364,"Indiana"
"228","IN",2020-03-12,50,0,12,52,NA,NA,64,18,"03/24/2020",1,"indiana","red",2722029,1031953,1556220,133856,6514861,0.81,0.09,0.02,0.06,24635,577,37.1,0.379111685,0.571713233,0.049175082,"Republican","Midwest",40.551217,-85.602364,"Indiana",40.551217,-85.602364,"Indiana"
"229","IN",2020-03-13,24,0,12,61,NA,NA,73,18,"03/24/2020",1,"indiana","red",2722029,1031953,1556220,133856,6514861,0.81,0.09,0.02,0.06,24635,577,37.1,0.379111685,0.571713233,0.049175082,"Republican","Midwest",40.551217,-85.602364,"Indiana",40.551217,-85.602364,"Indiana"
"230","IN",2020-03-14,57,0,15,74,0,NA,89,18,"03/24/2020",1,"indiana","red",2722029,1031953,1556220,133856,6514861,0.81,0.09,0.02,0.06,24635,577,37.1,0.379111685,0.571713233,0.049175082,"Republican","Midwest",40.551217,-85.602364,"Indiana",40.551217,-85.602364,"Indiana"
"231","IN",2020-03-15,56,0,19,102,0,NA,121,18,"03/24/2020",1,"indiana","red",2722029,1031953,1556220,133856,6514861,0.81,0.09,0.02,0.06,24635,577,37.1,0.379111685,0.571713233,0.049175082,"Republican","Midwest",40.551217,-85.602364,"Indiana",40.551217,-85.602364,"Indiana"
"232","IN",2020-03-16,24,0,24,115,1,NA,139,18,"03/24/2020",1,"indiana","red",2722029,1031953,1556220,133856,6514861,0.81,0.09,0.02,0.06,24635,577,37.1,0.379111685,0.571713233,0.049175082,"Republican","Midwest",40.551217,-85.602364,"Indiana",40.551217,-85.602364,"Indiana"
"233","IN",2020-03-17,19,0,30,129,2,NA,159,18,"03/24/2020",1,"indiana","red",2722029,1031953,1556220,133856,6514861,0.81,0.09,0.02,0.06,24635,577,37.1,0.379111685,0.571713233,0.049175082,"Republican","Midwest",40.551217,-85.602364,"Indiana",40.551217,-85.602364,"Indiana"
"234","IN",2020-03-18,100,13,39,154,2,NA,193,18,"03/24/2020",1,"indiana","red",2722029,1031953,1556220,133856,6514861,0.81,0.09,0.02,0.06,24635,577,37.1,0.379111685,0.571713233,0.049175082,"Republican","Midwest",40.551217,-85.602364,"Indiana",40.551217,-85.602364,"Indiana"
"235","IN",2020-03-19,61,18,56,324,2,NA,380,18,"03/24/2020",1,"indiana","red",2722029,1031953,1556220,133856,6514861,0.81,0.09,0.02,0.06,24635,577,37.1,0.379111685,0.571713233,0.049175082,"Republican","Midwest",40.551217,-85.602364,"Indiana",40.551217,-85.602364,"Indiana"
"236","IN",2020-03-20,29,0,79,475,2,NA,554,18,"03/24/2020",1,"indiana","red",2722029,1031953,1556220,133856,6514861,0.81,0.09,0.02,0.06,24635,577,37.1,0.379111685,0.571713233,0.049175082,"Republican","Midwest",40.551217,-85.602364,"Indiana",40.551217,-85.602364,"Indiana"
"237","IN",2020-03-21,13,0,126,707,4,1,833,18,"03/24/2020",1,"indiana","red",2722029,1031953,1556220,133856,6514861,0.81,0.09,0.02,0.06,24635,577,37.1,0.379111685,0.571713233,0.049175082,"Republican","Midwest",40.551217,-85.602364,"Indiana",40.551217,-85.602364,"Indiana"
"238","IN",2020-03-22,44,13,201,1293,6,1,1494,18,"03/24/2020",1,"indiana","red",2722029,1031953,1556220,133856,6514861,0.81,0.09,0.02,0.06,24635,577,37.1,0.379111685,0.571713233,0.049175082,"Republican","Midwest",40.551217,-85.602364,"Indiana",40.551217,-85.602364,"Indiana"
"239","IN",2020-03-23,16,0,259,1701,7,1,1960,18,"03/24/2020",1,"indiana","red",2722029,1031953,1556220,133856,6514861,0.81,0.09,0.02,0.06,24635,577,37.1,0.379111685,0.571713233,0.049175082,"Republican","Midwest",40.551217,-85.602364,"Indiana",40.551217,-85.602364,"Indiana"
"240","IN",2020-03-24,23,0,365,2566,12,1,2931,18,"03/24/2020",1,"indiana","red",2722029,1031953,1556220,133856,6514861,0.81,0.09,0.02,0.06,24635,577,37.1,0.379111685,0.571713233,0.049175082,"Republican","Midwest",40.551217,-85.602364,"Indiana",40.551217,-85.602364,"Indiana"
"241","KS",2020-03-10,10,0,1,17,NA,NA,18,20,"03/30/2020",1,"kansas","red",1147143,414788,656009,76346,2868107,0.78,0.06,0.02,0.11,26929,551,36,0.361583517,0.571863316,0.066553167,"Republican","Midwest",39.011902,-98.484246,"Kansas",39.011902,-98.484246,"Kansas"
"242","KS",2020-03-11,10,0,1,41,NA,NA,42,20,"03/30/2020",1,"kansas","red",1147143,414788,656009,76346,2868107,0.78,0.06,0.02,0.11,26929,551,36,0.361583517,0.571863316,0.066553167,"Republican","Midwest",39.011902,-98.484246,"Kansas",39.011902,-98.484246,"Kansas"
"243","KS",2020-03-12,29,0,4,41,NA,NA,45,20,"03/30/2020",1,"kansas","red",1147143,414788,656009,76346,2868107,0.78,0.06,0.02,0.11,26929,551,36,0.361583517,0.571863316,0.066553167,"Republican","Midwest",39.011902,-98.484246,"Kansas",39.011902,-98.484246,"Kansas"
"244","KS",2020-03-13,31,0,6,93,NA,NA,99,20,"03/30/2020",1,"kansas","red",1147143,414788,656009,76346,2868107,0.78,0.06,0.02,0.11,26929,551,36,0.361583517,0.571863316,0.066553167,"Republican","Midwest",39.011902,-98.484246,"Kansas",39.011902,-98.484246,"Kansas"
"245","KS",2020-03-14,12,0,6,93,1,NA,99,20,"03/30/2020",1,"kansas","red",1147143,414788,656009,76346,2868107,0.78,0.06,0.02,0.11,26929,551,36,0.361583517,0.571863316,0.066553167,"Republican","Midwest",39.011902,-98.484246,"Kansas",39.011902,-98.484246,"Kansas"
"246","KS",2020-03-15,24,0,8,135,1,NA,143,20,"03/30/2020",1,"kansas","red",1147143,414788,656009,76346,2868107,0.78,0.06,0.02,0.11,26929,551,36,0.361583517,0.571863316,0.066553167,"Republican","Midwest",39.011902,-98.484246,"Kansas",39.011902,-98.484246,"Kansas"
"247","KS",2020-03-16,30,0,11,166,1,NA,177,20,"03/30/2020",1,"kansas","red",1147143,414788,656009,76346,2868107,0.78,0.06,0.02,0.11,26929,551,36,0.361583517,0.571863316,0.066553167,"Republican","Midwest",39.011902,-98.484246,"Kansas",39.011902,-98.484246,"Kansas"
"248","KS",2020-03-17,41,0,15,382,1,NA,397,20,"03/30/2020",1,"kansas","red",1147143,414788,656009,76346,2868107,0.78,0.06,0.02,0.11,26929,551,36,0.361583517,0.571863316,0.066553167,"Republican","Midwest",39.011902,-98.484246,"Kansas",39.011902,-98.484246,"Kansas"
"249","KS",2020-03-18,52,10,16,417,1,NA,433,20,"03/30/2020",1,"kansas","red",1147143,414788,656009,76346,2868107,0.78,0.06,0.02,0.11,26929,551,36,0.361583517,0.571863316,0.066553167,"Republican","Midwest",39.011902,-98.484246,"Kansas",39.011902,-98.484246,"Kansas"
"250","KS",2020-03-19,63,10,34,417,1,NA,451,20,"03/30/2020",1,"kansas","red",1147143,414788,656009,76346,2868107,0.78,0.06,0.02,0.11,26929,551,36,0.361583517,0.571863316,0.066553167,"Republican","Midwest",39.011902,-98.484246,"Kansas",39.011902,-98.484246,"Kansas"
"251","KS",2020-03-20,29,0,44,417,1,NA,461,20,"03/30/2020",1,"kansas","red",1147143,414788,656009,76346,2868107,0.78,0.06,0.02,0.11,26929,551,36,0.361583517,0.571863316,0.066553167,"Republican","Midwest",39.011902,-98.484246,"Kansas",39.011902,-98.484246,"Kansas"
"252","KS",2020-03-21,34,11,55,417,2,NA,472,20,"03/30/2020",1,"kansas","red",1147143,414788,656009,76346,2868107,0.78,0.06,0.02,0.11,26929,551,36,0.361583517,0.571863316,0.066553167,"Republican","Midwest",39.011902,-98.484246,"Kansas",39.011902,-98.484246,"Kansas"
"253","KS",2020-03-22,0,0,64,417,2,NA,481,20,"03/30/2020",1,"kansas","red",1147143,414788,656009,76346,2868107,0.78,0.06,0.02,0.11,26929,551,36,0.361583517,0.571863316,0.066553167,"Republican","Midwest",39.011902,-98.484246,"Kansas",39.011902,-98.484246,"Kansas"
"254","KS",2020-03-23,9,0,82,417,2,NA,499,20,"03/30/2020",1,"kansas","red",1147143,414788,656009,76346,2868107,0.78,0.06,0.02,0.11,26929,551,36,0.361583517,0.571863316,0.066553167,"Republican","Midwest",39.011902,-98.484246,"Kansas",39.011902,-98.484246,"Kansas"
"255","KS",2020-03-24,29,0,98,2086,2,NA,2184,20,"03/30/2020",1,"kansas","red",1147143,414788,656009,76346,2868107,0.78,0.06,0.02,0.11,26929,551,36,0.361583517,0.571863316,0.066553167,"Republican","Midwest",39.011902,-98.484246,"Kansas",39.011902,-98.484246,"Kansas"
"256","KY",2020-03-10,8,0,6,28,NA,NA,34,21,"03/26/2020",1,"kentucky","red",1922218,628834,1202942,90442,4361333,0.86,0.08,0.01,0.03,23462,506,38.2,0.327139794,0.625809351,0.047050855,"Republican","South",37.839333,-84.270018,"Kentucky",37.839333,-84.270018,"Kentucky"
"257","KY",2020-03-11,21,0,8,46,NA,NA,54,21,"03/26/2020",1,"kentucky","red",1922218,628834,1202942,90442,4361333,0.86,0.08,0.01,0.03,23462,506,38.2,0.327139794,0.625809351,0.047050855,"Republican","South",37.839333,-84.270018,"Kentucky",37.839333,-84.270018,"Kentucky"
"258","KY",2020-03-12,44,0,8,56,NA,NA,64,21,"03/26/2020",1,"kentucky","red",1922218,628834,1202942,90442,4361333,0.86,0.08,0.01,0.03,23462,506,38.2,0.327139794,0.625809351,0.047050855,"Republican","South",37.839333,-84.270018,"Kentucky",37.839333,-84.270018,"Kentucky"
"259","KY",2020-03-13,39,0,11,107,NA,NA,118,21,"03/26/2020",1,"kentucky","red",1922218,628834,1202942,90442,4361333,0.86,0.08,0.01,0.03,23462,506,38.2,0.327139794,0.625809351,0.047050855,"Republican","South",37.839333,-84.270018,"Kentucky",37.839333,-84.270018,"Kentucky"
"260","KY",2020-03-14,35,0,14,139,NA,NA,153,21,"03/26/2020",1,"kentucky","red",1922218,628834,1202942,90442,4361333,0.86,0.08,0.01,0.03,23462,506,38.2,0.327139794,0.625809351,0.047050855,"Republican","South",37.839333,-84.270018,"Kentucky",37.839333,-84.270018,"Kentucky"
"261","KY",2020-03-15,15,0,16,139,NA,NA,155,21,"03/26/2020",1,"kentucky","red",1922218,628834,1202942,90442,4361333,0.86,0.08,0.01,0.03,23462,506,38.2,0.327139794,0.625809351,0.047050855,"Republican","South",37.839333,-84.270018,"Kentucky",37.839333,-84.270018,"Kentucky"
"262","KY",2020-03-16,55,0,21,234,1,NA,255,21,"03/26/2020",1,"kentucky","red",1922218,628834,1202942,90442,4361333,0.86,0.08,0.01,0.03,23462,506,38.2,0.327139794,0.625809351,0.047050855,"Republican","South",37.839333,-84.270018,"Kentucky",37.839333,-84.270018,"Kentucky"
"263","KY",2020-03-17,38,0,22,295,1,NA,317,21,"03/26/2020",1,"kentucky","red",1922218,628834,1202942,90442,4361333,0.86,0.08,0.01,0.03,23462,506,38.2,0.327139794,0.625809351,0.047050855,"Republican","South",37.839333,-84.270018,"Kentucky",37.839333,-84.270018,"Kentucky"
"264","KY",2020-03-18,55,17,26,354,1,NA,380,21,"03/26/2020",1,"kentucky","red",1922218,628834,1202942,90442,4361333,0.86,0.08,0.01,0.03,23462,506,38.2,0.327139794,0.625809351,0.047050855,"Republican","South",37.839333,-84.270018,"Kentucky",37.839333,-84.270018,"Kentucky"
"265","KY",2020-03-19,38,8,35,454,1,NA,489,21,"03/26/2020",1,"kentucky","red",1922218,628834,1202942,90442,4361333,0.86,0.08,0.01,0.03,23462,506,38.2,0.327139794,0.625809351,0.047050855,"Republican","South",37.839333,-84.270018,"Kentucky",37.839333,-84.270018,"Kentucky"
"266","KY",2020-03-20,49,8,47,592,1,NA,639,21,"03/26/2020",1,"kentucky","red",1922218,628834,1202942,90442,4361333,0.86,0.08,0.01,0.03,23462,506,38.2,0.327139794,0.625809351,0.047050855,"Republican","South",37.839333,-84.270018,"Kentucky",37.839333,-84.270018,"Kentucky"
"267","KY",2020-03-21,42,9,54,714,2,NA,768,21,"03/26/2020",1,"kentucky","red",1922218,628834,1202942,90442,4361333,0.86,0.08,0.01,0.03,23462,506,38.2,0.327139794,0.625809351,0.047050855,"Republican","South",37.839333,-84.270018,"Kentucky",37.839333,-84.270018,"Kentucky"
"268","KY",2020-03-22,41,9,99,1472,3,NA,1571,21,"03/26/2020",1,"kentucky","red",1922218,628834,1202942,90442,4361333,0.86,0.08,0.01,0.03,23462,506,38.2,0.327139794,0.625809351,0.047050855,"Republican","South",37.839333,-84.270018,"Kentucky",37.839333,-84.270018,"Kentucky"
"269","KY",2020-03-23,31,0,104,1762,3,NA,1866,21,"03/26/2020",1,"kentucky","red",1922218,628834,1202942,90442,4361333,0.86,0.08,0.01,0.03,23462,506,38.2,0.327139794,0.625809351,0.047050855,"Republican","South",37.839333,-84.270018,"Kentucky",37.839333,-84.270018,"Kentucky"
"270","KY",2020-03-24,33,0,124,1762,4,NA,1886,21,"03/26/2020",1,"kentucky","red",1922218,628834,1202942,90442,4361333,0.86,0.08,0.01,0.03,23462,506,38.2,0.327139794,0.625809351,0.047050855,"Republican","South",37.839333,-84.270018,"Kentucky",37.839333,-84.270018,"Kentucky"
"271","LA",2020-03-10,13,0,1,11,NA,NA,12,22,"03/23/2020",1,"louisiana","red",2027731,779535,1178004,70192,4567968,0.6,0.32,0.02,0.04,24442,610,36,0.384437088,0.580946881,0.034616031,"Republican","South",31.244823,-92.145024,"Louisiana",31.244823,-92.145024,"Louisiana"
"272","LA",2020-03-11,0,0,6,37,NA,NA,43,22,"03/23/2020",1,"louisiana","red",2027731,779535,1178004,70192,4567968,0.6,0.32,0.02,0.04,24442,610,36,0.384437088,0.580946881,0.034616031,"Republican","South",31.244823,-92.145024,"Louisiana",31.244823,-92.145024,"Louisiana"
"273","LA",2020-03-12,40,0,14,37,NA,NA,51,22,"03/23/2020",1,"louisiana","red",2027731,779535,1178004,70192,4567968,0.6,0.32,0.02,0.04,24442,610,36,0.384437088,0.580946881,0.034616031,"Republican","South",31.244823,-92.145024,"Louisiana",31.244823,-92.145024,"Louisiana"
"274","LA",2020-03-13,86,0,36,37,NA,NA,73,22,"03/23/2020",1,"louisiana","red",2027731,779535,1178004,70192,4567968,0.6,0.32,0.02,0.04,24442,610,36,0.384437088,0.580946881,0.034616031,"Republican","South",31.244823,-92.145024,"Louisiana",31.244823,-92.145024,"Louisiana"
"275","LA",2020-03-14,34,0,69,109,NA,NA,178,22,"03/23/2020",1,"louisiana","red",2027731,779535,1178004,70192,4567968,0.6,0.32,0.02,0.04,24442,610,36,0.384437088,0.580946881,0.034616031,"Republican","South",31.244823,-92.145024,"Louisiana",31.244823,-92.145024,"Louisiana"
"276","LA",2020-03-15,32,0,91,156,2,NA,247,22,"03/23/2020",1,"louisiana","red",2027731,779535,1178004,70192,4567968,0.6,0.32,0.02,0.04,24442,610,36,0.384437088,0.580946881,0.034616031,"Republican","South",31.244823,-92.145024,"Louisiana",31.244823,-92.145024,"Louisiana"
"277","LA",2020-03-16,83,0,114,188,2,NA,302,22,"03/23/2020",1,"louisiana","red",2027731,779535,1178004,70192,4567968,0.6,0.32,0.02,0.04,24442,610,36,0.384437088,0.580946881,0.034616031,"Republican","South",31.244823,-92.145024,"Louisiana",31.244823,-92.145024,"Louisiana"
"278","LA",2020-03-17,68,14,171,286,4,NA,457,22,"03/23/2020",1,"louisiana","red",2027731,779535,1178004,70192,4567968,0.6,0.32,0.02,0.04,24442,610,36,0.384437088,0.580946881,0.034616031,"Republican","South",31.244823,-92.145024,"Louisiana",31.244823,-92.145024,"Louisiana"
"279","LA",2020-03-18,83,14,240,335,6,NA,575,22,"03/23/2020",1,"louisiana","red",2027731,779535,1178004,70192,4567968,0.6,0.32,0.02,0.04,24442,610,36,0.384437088,0.580946881,0.034616031,"Republican","South",31.244823,-92.145024,"Louisiana",31.244823,-92.145024,"Louisiana"
