"","polyname","State","StateColor","total_2016","dem_2016","gop_2016","oth_2016","total_population","percent_white","percent_black","percent_asian","percent_hispanic","per_capita_income","median_rent","median_age","percent_democrat2016","percent_republican2016","percent_other2016","Winner","date","positive","negative","death","hospitalized","totalTestResults","FIPS","StayAtHome_date","Quarantine_Yes","na.rm","X","mean_ChinaVirusInterest","mean_KungFluInterest"
"693","virginia","VA","blue",3208899,1534487,1511956,162456,8100653,0.64,0.19,0.06,0.08,33493,910,37.5,0.478197351,0.471175939,0.05062671,"Democrat","3/12/2020",17,117,NA,NA,134,51,2020-03-30,1,TRUE,46,37.3333333333333,6
"694","virginia","VA","blue",3208899,1534487,1511956,162456,8100653,0.64,0.19,0.06,0.08,33493,910,37.5,0.478197351,0.471175939,0.05062671,"Democrat","3/13/2020",30,117,NA,NA,147,51,2020-03-30,1,TRUE,46,37.3333333333333,6
"695","virginia","VA","blue",3208899,1534487,1511956,162456,8100653,0.64,0.19,0.06,0.08,33493,910,37.5,0.478197351,0.471175939,0.05062671,"Democrat","3/14/2020",30,117,NA,NA,147,51,2020-03-30,1,TRUE,46,37.3333333333333,6
"696","virginia","VA","blue",3208899,1534487,1511956,162456,8100653,0.64,0.19,0.06,0.08,33493,910,37.5,0.478197351,0.471175939,0.05062671,"Democrat","3/15/2020",45,363,1,NA,408,51,2020-03-30,1,TRUE,46,37.3333333333333,6
"697","virginia","VA","blue",3208899,1534487,1511956,162456,8100653,0.64,0.19,0.06,0.08,33493,910,37.5,0.478197351,0.471175939,0.05062671,"Democrat","3/16/2020",51,438,1,NA,489,51,2020-03-30,1,TRUE,46,37.3333333333333,6
"698","virginia","VA","blue",3208899,1534487,1511956,162456,8100653,0.64,0.19,0.06,0.08,33493,910,37.5,0.478197351,0.471175939,0.05062671,"Democrat","3/17/2020",67,961,1,NA,1028,51,2020-03-30,1,TRUE,46,37.3333333333333,6
"699","virginia","VA","blue",3208899,1534487,1511956,162456,8100653,0.64,0.19,0.06,0.08,33493,910,37.5,0.478197351,0.471175939,0.05062671,"Democrat","3/18/2020",77,1201,1,NA,1278,51,2020-03-30,1,TRUE,46,37.3333333333333,6
"700","virginia","VA","blue",3208899,1534487,1511956,162456,8100653,0.64,0.19,0.06,0.08,33493,910,37.5,0.478197351,0.471175939,0.05062671,"Democrat","3/19/2020",94,1829,2,NA,1923,51,2020-03-30,1,TRUE,46,37.3333333333333,6
"701","virginia","VA","blue",3208899,1534487,1511956,162456,8100653,0.64,0.19,0.06,0.08,33493,910,37.5,0.478197351,0.471175939,0.05062671,"Democrat","3/20/2020",114,2211,2,NA,2325,51,2020-03-30,1,TRUE,46,37.3333333333333,6
"702","virginia","VA","blue",3208899,1534487,1511956,162456,8100653,0.64,0.19,0.06,0.08,33493,910,37.5,0.478197351,0.471175939,0.05062671,"Democrat","3/21/2020",152,2638,2,25,2790,51,2020-03-30,1,TRUE,46,37.3333333333333,6
"703","virginia","VA","blue",3208899,1534487,1511956,162456,8100653,0.64,0.19,0.06,0.08,33493,910,37.5,0.478197351,0.471175939,0.05062671,"Democrat","3/22/2020",219,3118,3,32,3337,51,2020-03-30,1,TRUE,46,37.3333333333333,6
"704","virginia","VA","blue",3208899,1534487,1511956,162456,8100653,0.64,0.19,0.06,0.08,33493,910,37.5,0.478197351,0.471175939,0.05062671,"Democrat","3/23/2020",254,3443,6,38,3697,51,2020-03-30,1,TRUE,46,37.3333333333333,6
"705","virginia","VA","blue",3208899,1534487,1511956,162456,8100653,0.64,0.19,0.06,0.08,33493,910,37.5,0.478197351,0.471175939,0.05062671,"Democrat","3/24/2020",290,4180,7,45,4470,51,2020-03-30,1,TRUE,46,37.3333333333333,6
"706","washington","WA","blue",2765627,1523720,1043648,198259,6819579,0.72,0.03,0.07,0.11,30742,853,37.3,0.550949206,0.377363976,0.071686818,"Democrat","3/10/2020",390,1110,37,NA,1500,53,2020-03-23,1,TRUE,48,26.4666666666667,3.13333333333333
"707","washington","WA","blue",2765627,1523720,1043648,198259,6819579,0.72,0.03,0.07,0.11,30742,853,37.3,0.550949206,0.377363976,0.071686818,"Democrat","3/11/2020",474,2175,40,NA,2649,53,2020-03-23,1,TRUE,48,26.4666666666667,3.13333333333333
"708","washington","WA","blue",2765627,1523720,1043648,198259,6819579,0.72,0.03,0.07,0.11,30742,853,37.3,0.550949206,0.377363976,0.071686818,"Democrat","3/12/2020",543,3037,44,NA,3580,53,2020-03-23,1,TRUE,48,26.4666666666667,3.13333333333333
"709","washington","WA","blue",2765627,1523720,1043648,198259,6819579,0.72,0.03,0.07,0.11,30742,853,37.3,0.550949206,0.377363976,0.071686818,"Democrat","3/13/2020",693,4350,47,NA,5043,53,2020-03-23,1,TRUE,48,26.4666666666667,3.13333333333333
"710","washington","WA","blue",2765627,1523720,1043648,198259,6819579,0.72,0.03,0.07,0.11,30742,853,37.3,0.550949206,0.377363976,0.071686818,"Democrat","3/14/2020",793,6001,51,NA,6794,53,2020-03-23,1,TRUE,48,26.4666666666667,3.13333333333333
"711","washington","WA","blue",2765627,1523720,1043648,198259,6819579,0.72,0.03,0.07,0.11,30742,853,37.3,0.550949206,0.377363976,0.071686818,"Democrat","3/15/2020",924,7122,56,NA,8046,53,2020-03-23,1,TRUE,48,26.4666666666667,3.13333333333333
"712","washington","WA","blue",2765627,1523720,1043648,198259,6819579,0.72,0.03,0.07,0.11,30742,853,37.3,0.550949206,0.377363976,0.071686818,"Democrat","3/16/2020",1052,9451,68,NA,10503,53,2020-03-23,1,TRUE,48,26.4666666666667,3.13333333333333
"713","washington","WA","blue",2765627,1523720,1043648,198259,6819579,0.72,0.03,0.07,0.11,30742,853,37.3,0.550949206,0.377363976,0.071686818,"Democrat","3/17/2020",1218,11582,77,NA,12800,53,2020-03-23,1,TRUE,48,26.4666666666667,3.13333333333333
"714","washington","WA","blue",2765627,1523720,1043648,198259,6819579,0.72,0.03,0.07,0.11,30742,853,37.3,0.550949206,0.377363976,0.071686818,"Democrat","3/18/2020",1388,13117,81,NA,14505,53,2020-03-23,1,TRUE,48,26.4666666666667,3.13333333333333
"715","washington","WA","blue",2765627,1523720,1043648,198259,6819579,0.72,0.03,0.07,0.11,30742,853,37.3,0.550949206,0.377363976,0.071686818,"Democrat","3/19/2020",1535,15918,91,NA,17453,53,2020-03-23,1,TRUE,48,26.4666666666667,3.13333333333333
"716","washington","WA","blue",2765627,1523720,1043648,198259,6819579,0.72,0.03,0.07,0.11,30742,853,37.3,0.550949206,0.377363976,0.071686818,"Democrat","3/20/2020",1773,19336,102,NA,21109,53,2020-03-23,1,TRUE,48,26.4666666666667,3.13333333333333
"717","washington","WA","blue",2765627,1523720,1043648,198259,6819579,0.72,0.03,0.07,0.11,30742,853,37.3,0.550949206,0.377363976,0.071686818,"Democrat","3/21/2020",2006,21719,108,NA,23725,53,2020-03-23,1,TRUE,48,26.4666666666667,3.13333333333333
"718","washington","WA","blue",2765627,1523720,1043648,198259,6819579,0.72,0.03,0.07,0.11,30742,853,37.3,0.550949206,0.377363976,0.071686818,"Democrat","3/22/2020",2242,25328,122,NA,27570,53,2020-03-23,1,TRUE,48,26.4666666666667,3.13333333333333
"719","washington","WA","blue",2765627,1523720,1043648,198259,6819579,0.72,0.03,0.07,0.11,30742,853,37.3,0.550949206,0.377363976,0.071686818,"Democrat","3/23/2020",2450,28879,133,NA,31329,53,2020-03-23,1,TRUE,48,26.4666666666667,3.13333333333333
"720","washington","WA","blue",2765627,1523720,1043648,198259,6819579,0.72,0.03,0.07,0.11,30742,853,37.3,0.550949206,0.377363976,0.071686818,"Democrat","3/24/2020",2823,31712,142,NA,34535,53,2020-03-23,1,TRUE,48,26.4666666666667,3.13333333333333
"721","west virginia","WV","red",708226,187457,486198,34571,1853619,0.93,0.03,0.01,0.01,22966,448,41.5,0.264685284,0.686501202,0.048813514,"Republican","3/10/2020",0,2,NA,NA,2,54,2020-03-24,1,TRUE,50,28.5333333333333,4.2
"722","west virginia","WV","red",708226,187457,486198,34571,1853619,0.93,0.03,0.01,0.01,22966,448,41.5,0.264685284,0.686501202,0.048813514,"Republican","3/11/2020",0,3,NA,NA,3,54,2020-03-24,1,TRUE,50,28.5333333333333,4.2
"723","west virginia","WV","red",708226,187457,486198,34571,1853619,0.93,0.03,0.01,0.01,22966,448,41.5,0.264685284,0.686501202,0.048813514,"Republican","3/12/2020",0,7,NA,NA,7,54,2020-03-24,1,TRUE,50,28.5333333333333,4.2
"724","west virginia","WV","red",708226,187457,486198,34571,1853619,0.93,0.03,0.01,0.01,22966,448,41.5,0.264685284,0.686501202,0.048813514,"Republican","3/13/2020",0,17,NA,NA,17,54,2020-03-24,1,TRUE,50,28.5333333333333,4.2
"725","west virginia","WV","red",708226,187457,486198,34571,1853619,0.93,0.03,0.01,0.01,22966,448,41.5,0.264685284,0.686501202,0.048813514,"Republican","3/14/2020",0,26,NA,NA,26,54,2020-03-24,1,TRUE,50,28.5333333333333,4.2
"726","west virginia","WV","red",708226,187457,486198,34571,1853619,0.93,0.03,0.01,0.01,22966,448,41.5,0.264685284,0.686501202,0.048813514,"Republican","3/15/2020",0,38,0,NA,38,54,2020-03-24,1,TRUE,50,28.5333333333333,4.2
"727","west virginia","WV","red",708226,187457,486198,34571,1853619,0.93,0.03,0.01,0.01,22966,448,41.5,0.264685284,0.686501202,0.048813514,"Republican","3/16/2020",0,80,0,NA,80,54,2020-03-24,1,TRUE,50,28.5333333333333,4.2
"728","west virginia","WV","red",708226,187457,486198,34571,1853619,0.93,0.03,0.01,0.01,22966,448,41.5,0.264685284,0.686501202,0.048813514,"Republican","3/17/2020",0,80,0,NA,80,54,2020-03-24,1,TRUE,50,28.5333333333333,4.2
"729","west virginia","WV","red",708226,187457,486198,34571,1853619,0.93,0.03,0.01,0.01,22966,448,41.5,0.264685284,0.686501202,0.048813514,"Republican","3/18/2020",1,122,0,NA,123,54,2020-03-24,1,TRUE,50,28.5333333333333,4.2
"730","west virginia","WV","red",708226,187457,486198,34571,1853619,0.93,0.03,0.01,0.01,22966,448,41.5,0.264685284,0.686501202,0.048813514,"Republican","3/19/2020",2,143,0,NA,145,54,2020-03-24,1,TRUE,50,28.5333333333333,4.2
"731","west virginia","WV","red",708226,187457,486198,34571,1853619,0.93,0.03,0.01,0.01,22966,448,41.5,0.264685284,0.686501202,0.048813514,"Republican","3/20/2020",7,219,0,NA,226,54,2020-03-24,1,TRUE,50,28.5333333333333,4.2
"732","west virginia","WV","red",708226,187457,486198,34571,1853619,0.93,0.03,0.01,0.01,22966,448,41.5,0.264685284,0.686501202,0.048813514,"Republican","3/21/2020",11,330,0,1,341,54,2020-03-24,1,TRUE,50,28.5333333333333,4.2
"733","west virginia","WV","red",708226,187457,486198,34571,1853619,0.93,0.03,0.01,0.01,22966,448,41.5,0.264685284,0.686501202,0.048813514,"Republican","3/22/2020",12,385,0,1,397,54,2020-03-24,1,TRUE,50,28.5333333333333,4.2
"734","west virginia","WV","red",708226,187457,486198,34571,1853619,0.93,0.03,0.01,0.01,22966,448,41.5,0.264685284,0.686501202,0.048813514,"Republican","3/23/2020",16,444,0,1,460,54,2020-03-24,1,TRUE,50,28.5333333333333,4.2
"735","west virginia","WV","red",708226,187457,486198,34571,1853619,0.93,0.03,0.01,0.01,22966,448,41.5,0.264685284,0.686501202,0.048813514,"Republican","3/24/2020",20,610,0,1,630,54,2020-03-24,1,TRUE,50,28.5333333333333,4.2
"736","wisconsin","WI","purple",2944620,1382210,1409467,152943,5706871,0.83,0.06,0.02,0.06,27523,636,38.7,0.469401824,0.478658367,0.051939809,"Republican","3/10/2020",2,36,NA,NA,38,55,2020-03-25,1,TRUE,49,38.0666666666667,4.4
"737","wisconsin","WI","purple",2944620,1382210,1409467,152943,5706871,0.83,0.06,0.02,0.06,27523,636,38.7,0.469401824,0.478658367,0.051939809,"Republican","3/11/2020",3,43,NA,NA,46,55,2020-03-25,1,TRUE,49,38.0666666666667,4.4
"738","wisconsin","WI","purple",2944620,1382210,1409467,152943,5706871,0.83,0.06,0.02,0.06,27523,636,38.7,0.469401824,0.478658367,0.051939809,"Republican","3/12/2020",8,84,NA,NA,92,55,2020-03-25,1,TRUE,49,38.0666666666667,4.4
"739","wisconsin","WI","purple",2944620,1382210,1409467,152943,5706871,0.83,0.06,0.02,0.06,27523,636,38.7,0.469401824,0.478658367,0.051939809,"Republican","3/13/2020",19,169,NA,NA,188,55,2020-03-25,1,TRUE,49,38.0666666666667,4.4
"740","wisconsin","WI","purple",2944620,1382210,1409467,152943,5706871,0.83,0.06,0.02,0.06,27523,636,38.7,0.469401824,0.478658367,0.051939809,"Republican","3/14/2020",19,169,NA,NA,188,55,2020-03-25,1,TRUE,49,38.0666666666667,4.4
"741","wisconsin","WI","purple",2944620,1382210,1409467,152943,5706871,0.83,0.06,0.02,0.06,27523,636,38.7,0.469401824,0.478658367,0.051939809,"Republican","3/15/2020",33,313,NA,NA,346,55,2020-03-25,1,TRUE,49,38.0666666666667,4.4
"742","wisconsin","WI","purple",2944620,1382210,1409467,152943,5706871,0.83,0.06,0.02,0.06,27523,636,38.7,0.469401824,0.478658367,0.051939809,"Republican","3/16/2020",47,504,NA,NA,551,55,2020-03-25,1,TRUE,49,38.0666666666667,4.4
"743","wisconsin","WI","purple",2944620,1382210,1409467,152943,5706871,0.83,0.06,0.02,0.06,27523,636,38.7,0.469401824,0.478658367,0.051939809,"Republican","3/17/2020",72,1038,NA,NA,1110,55,2020-03-25,1,TRUE,49,38.0666666666667,4.4
"744","wisconsin","WI","purple",2944620,1382210,1409467,152943,5706871,0.83,0.06,0.02,0.06,27523,636,38.7,0.469401824,0.478658367,0.051939809,"Republican","3/18/2020",106,1577,NA,NA,1683,55,2020-03-25,1,TRUE,49,38.0666666666667,4.4
"745","wisconsin","WI","purple",2944620,1382210,1409467,152943,5706871,0.83,0.06,0.02,0.06,27523,636,38.7,0.469401824,0.478658367,0.051939809,"Republican","3/19/2020",155,2192,NA,NA,2347,55,2020-03-25,1,TRUE,49,38.0666666666667,4.4
"746","wisconsin","WI","purple",2944620,1382210,1409467,152943,5706871,0.83,0.06,0.02,0.06,27523,636,38.7,0.469401824,0.478658367,0.051939809,"Republican","3/20/2020",206,3455,3,NA,3661,55,2020-03-25,1,TRUE,49,38.0666666666667,4.4
"747","wisconsin","WI","purple",2944620,1382210,1409467,152943,5706871,0.83,0.06,0.02,0.06,27523,636,38.7,0.469401824,0.478658367,0.051939809,"Republican","3/21/2020",281,4628,4,NA,4909,55,2020-03-25,1,TRUE,49,38.0666666666667,4.4
"748","wisconsin","WI","purple",2944620,1382210,1409467,152943,5706871,0.83,0.06,0.02,0.06,27523,636,38.7,0.469401824,0.478658367,0.051939809,"Republican","3/22/2020",385,6230,4,NA,6615,55,2020-03-25,1,TRUE,49,38.0666666666667,4.4
"749","wisconsin","WI","purple",2944620,1382210,1409467,152943,5706871,0.83,0.06,0.02,0.06,27523,636,38.7,0.469401824,0.478658367,0.051939809,"Republican","3/23/2020",416,7050,5,NA,7466,55,2020-03-25,1,TRUE,49,38.0666666666667,4.4
"750","wisconsin","WI","purple",2944620,1382210,1409467,152943,5706871,0.83,0.06,0.02,0.06,27523,636,38.7,0.469401824,0.478658367,0.051939809,"Republican","3/24/2020",457,8237,5,NA,8694,55,2020-03-25,1,TRUE,49,38.0666666666667,4.4
"751","wyoming","WY","red",248742,55949,174248,18545,570134,0.85,0.01,0.01,0.09,28902,647,36.8,0.224927837,0.700517002,0.074555162,"Republican","3/10/2020",0,0,NA,NA,0,56,2020-03-28,1,TRUE,51,39.5333333333333,2.53333333333333
"752","wyoming","WY","red",248742,55949,174248,18545,570134,0.85,0.01,0.01,0.09,28902,647,36.8,0.224927837,0.700517002,0.074555162,"Republican","3/11/2020",0,NA,NA,NA,0,56,2020-03-28,1,TRUE,51,39.5333333333333,2.53333333333333
"753","wyoming","WY","red",248742,55949,174248,18545,570134,0.85,0.01,0.01,0.09,28902,647,36.8,0.224927837,0.700517002,0.074555162,"Republican","3/12/2020",1,NA,NA,NA,1,56,2020-03-28,1,TRUE,51,39.5333333333333,2.53333333333333
"754","wyoming","WY","red",248742,55949,174248,18545,570134,0.85,0.01,0.01,0.09,28902,647,36.8,0.224927837,0.700517002,0.074555162,"Republican","3/13/2020",1,NA,NA,NA,1,56,2020-03-28,1,TRUE,51,39.5333333333333,2.53333333333333
"755","wyoming","WY","red",248742,55949,174248,18545,570134,0.85,0.01,0.01,0.09,28902,647,36.8,0.224927837,0.700517002,0.074555162,"Republican","3/14/2020",2,NA,NA,NA,2,56,2020-03-28,1,TRUE,51,39.5333333333333,2.53333333333333
"756","wyoming","WY","red",248742,55949,174248,18545,570134,0.85,0.01,0.01,0.09,28902,647,36.8,0.224927837,0.700517002,0.074555162,"Republican","3/15/2020",3,NA,NA,NA,3,56,2020-03-28,1,TRUE,51,39.5333333333333,2.53333333333333
"757","wyoming","WY","red",248742,55949,174248,18545,570134,0.85,0.01,0.01,0.09,28902,647,36.8,0.224927837,0.700517002,0.074555162,"Republican","3/16/2020",3,NA,NA,NA,3,56,2020-03-28,1,TRUE,51,39.5333333333333,2.53333333333333
"758","wyoming","WY","red",248742,55949,174248,18545,570134,0.85,0.01,0.01,0.09,28902,647,36.8,0.224927837,0.700517002,0.074555162,"Republican","3/17/2020",10,95,NA,NA,105,56,2020-03-28,1,TRUE,51,39.5333333333333,2.53333333333333
"759","wyoming","WY","red",248742,55949,174248,18545,570134,0.85,0.01,0.01,0.09,28902,647,36.8,0.224927837,0.700517002,0.074555162,"Republican","3/18/2020",15,178,NA,NA,193,56,2020-03-28,1,TRUE,51,39.5333333333333,2.53333333333333
"760","wyoming","WY","red",248742,55949,174248,18545,570134,0.85,0.01,0.01,0.09,28902,647,36.8,0.224927837,0.700517002,0.074555162,"Republican","3/19/2020",18,271,NA,NA,289,56,2020-03-28,1,TRUE,51,39.5333333333333,2.53333333333333
"761","wyoming","WY","red",248742,55949,174248,18545,570134,0.85,0.01,0.01,0.09,28902,647,36.8,0.224927837,0.700517002,0.074555162,"Republican","3/20/2020",19,331,NA,NA,350,56,2020-03-28,1,TRUE,51,39.5333333333333,2.53333333333333
"762","wyoming","WY","red",248742,55949,174248,18545,570134,0.85,0.01,0.01,0.09,28902,647,36.8,0.224927837,0.700517002,0.074555162,"Republican","3/21/2020",23,438,NA,NA,461,56,2020-03-28,1,TRUE,51,39.5333333333333,2.53333333333333
"763","wyoming","WY","red",248742,55949,174248,18545,570134,0.85,0.01,0.01,0.09,28902,647,36.8,0.224927837,0.700517002,0.074555162,"Republican","3/22/2020",24,438,NA,NA,462,56,2020-03-28,1,TRUE,51,39.5333333333333,2.53333333333333
"764","wyoming","WY","red",248742,55949,174248,18545,570134,0.85,0.01,0.01,0.09,28902,647,36.8,0.224927837,0.700517002,0.074555162,"Republican","3/23/2020",26,592,NA,NA,618,56,2020-03-28,1,TRUE,51,39.5333333333333,2.53333333333333
"765","wyoming","WY","red",248742,55949,174248,18545,570134,0.85,0.01,0.01,0.09,28902,647,36.8,0.224927837,0.700517002,0.074555162,"Republican","3/24/2020",29,710,NA,NA,739,56,2020-03-28,1,TRUE,51,39.5333333333333,2.53333333333333
